189	0.569888
190	0.650636
191	-0.328784
192	0.318231
193	-0.682055
194	0.235062
195	-0.595796
196	-0.52432
197	0.924065
198	0.795047
199	0.236345
200	0.075022
201	0.551555
202	-0.401161
203	0.467387
204	-1.276944
205	0.221777
206	-0.213692
207	0.490085
208	0.270584
209	0.672654
210	-0.098449
211	-0.836362
212	-0.499968
213	1.165048
214	1.156745
215	0.163114
216	-0.390573
217	0.569337
218	-1.324362
219	0.918226
220	-0.850552
221	0.785276
222	-0.077411
223	-1.745723
224	0.064561
225	-0.045328
226	-0.133946
227	0.025838
228	0.163584
229	0.474156
230	-0.57407
231	-0.418693
232	0.075414
233	-0.524759
234	-0.111429
235	-1.497965
236	0.010082
237	0.784808
238	0.021999
239	-0.138629
240	0.863629
241	-1.068415
242	0.211053
243	0.079557
244	0.581815
245	0.09389
246	-0.899092
247	-0.1651
248	0.005633
249	-0.218064
250	-0.100194
251	-0.023584
252	0.051957
253	0.194498
254	0.78078
255	-0.497426
256	0.061153
257	-0.188287
258	-1.35591
259	-0.273187
260	0.293862
261	0.261551
262	-0.968161
263	0.466107
264	-0.800682
265	-0.588754
266	-0.518199
267	-0.964528
268	0.221961
269	-0.004179
270	0.684767
271	-0.082517
272	0.389502
273	-1.111237
274	0.137204
275	-0.131651
276	-0.207536
277	0.566401
278	-1.190192
279	0.248042
280	-0.295509
281	-0.330916
282	0.045025
283	-0.171056
284	0.716106
285	0.678962
286	-0.07489
287	0.826393
288	0.211405
289	0.821433
290	-0.011438
291	0.524665
292	0.135204
293	0.13757
294	-0.400227
295	0.29403
296	0.033791
297	-0.813492
298	-0.000565
299	-0.848183
300	0.218139
301	-0.547082
302	-1.023095
303	1.125238
304	1.251186
305	0.066099
306	0.157524
307	-0.635409
308	-0.122554
309	0.282303
310	-0.549488
311	0.444079
312	0.982222
313	-0.047118
314	-0.733576
315	0.909262
316	-0.654165
317	1.171738
318	0.31873
319	0.153098
320	0.720222
321	1.168393
322	-1.161439
323	0.569427
324	-0.158169
325	-1.306635
326	-0.316693
327	0.584331
328	0.317398
329	-0.183559
330	0.310186
331	-0.803269
332	0.801021
333	-0.773846
334	0.81751
335	1.068385
336	0.103187
337	-1.599966
338	-0.459324
339	-0.256692
340	-0.640548
341	0.834144
342	0.56494
343	-0.230804
344	0.069883
345	1.010928
346	-1.135444
347	-0.609338
348	-0.201222
349	-0.001341
350	-0.396984
351	0.240793
352	-0.701421
353	-0.947503
354	-0.312544
355	0.034361
356	-0.928718
357	0.002175
358	0.033285
359	0.393859
360	-0.443608
361	-1.161279
362	1.370251
363	0.759835
364	-0.408351
365	0.4809
366	-0.865165
367	0.340626
368	0.024434
369	-0.217578
370	0.283111
371	0.420636
372	0.02465
373	-0.467411
374	-0.053375
375	-0.661441
376	-0.638012
377	1.195426
378	-0.016902
379	0.133359
380	0.463753
381	0.229638
382	-0.471581
383	0.004076
384	-0.081395
385	-0.496739
386	-0.588662
387	0.674058
388	-0.138022
389	-0.298198
390	0.19484
391	-1.219988
392	-0.534278
393	1.070389
394	-0.125412
395	0.306427
396	0.525154
397	-0.937719
398	0.990095
399	-0.151195
400	0.673618
401	-0.322031
402	-0.376852
403	-0.494742
404	0.717174
405	-0.785824
406	0.20046
407	-0.64579
408	-0.669527
409	0.170186
410	-0.351572
411	-0.634449
412	0.795196
413	-0.448415
414	-0.999059
415	0.097046
416	0.78342
417	0.199119
418	-0.220289
419	0.20551
420	0.088287
421	-0.093211
422	0.801804
423	-0.712766
424	0.172893
425	-0.581073
426	-0.757862
427	-0.465112
428	0.713276
429	0.347491
430	-0.199263
431	0.543466
432	-0.07917
433	0.782037
434	-0.321364
435	-0.27402
436	0.225578
437	-1.134355
438	0.397818
439	-0.368709
440	-1.520928
441	-0.008875
442	-0.143589
443	-0.819697
444	-0.189718
445	0.250023
446	-0.031005
447	-0.988168
448	0.443427
449	-1.07922
450	-0.053684
451	0.7051
452	-0.101212
453	-0.005066
454	0.661118
455	-0.135742
456	0.149273
457	0.093729
458	0.014448
459	-0.282389
460	-1.072491
461	-0.056565
462	-1.387656
463	0.471756
464	0.384734
465	-0.32358
466	0.207105
467	0.214489
468	-0.389128
469	-0.121287
470	0.071209
471	0.151978
472	-0.085157
473	-0.073915
474	-0.747793
475	1.165668
476	-1.273794
477	1.117638
478	-0.399687
479	0.34082
480	-0.662465
481	-1.19373
482	0.919277
483	0.231497
484	0.694329
485	-0.340327
486	-0.126
487	0.676313
488	0.344776
489	0.303494
490	1.477631
491	0.204139
492	-0.787104
493	0.320288
494	-1.145746
495	-0.35192
496	-0.944766
497	-0.252768
498	0.029858
499	-1.026647
500	1.247842
501	-0.419466
502	-0.866011
503	1.039801
504	0.559298
505	-0.158418
506	-0.698264
507	-0.138901
508	-0.978803
509	0.35603
510	1.085438
511	-0.919964
512	1.032069
513	-0.66239
514	0.873413
515	-0.725662
516	0.27673
517	0.004659
518	1.040796
519	1.000406
520	-1.009168
521	0.523268
522	-0.489838
523	0.752377
524	-0.417668
525	0.002661
526	0.570998
527	1.011927
528	-1.222337
529	-0.593834
530	0.280013
531	0.964843
532	-0.202327
533	-0.946815
534	0.037705
535	-0.021112
536	1.261854
537	0.004933
538	0.766921
539	0.445531
540	0.725248
541	1.387623
542	0.812504
543	0.139613
544	-1.06193
545	1.044333
546	0.778676
547	0.473651
548	-0.707379
549	-0.560014
550	1.254013
551	0.78571
552	1.056452
553	0.842434
554	0.730611
555	-0.274579
556	0.54767
557	0.667777
558	-0.320751
559	0.267627
560	-0.950984
561	0.983065
562	0.117006
563	-0.605996
564	-0.002122
565	0.010279
566	0.76131
567	0.163688
568	-0.180521
569	-0.037922
570	0.115913
571	0.345627
572	-0.209027
573	-0.61401
574	0.727047
575	-0.608689
576	-0.219222
577	-1.178653
578	-0.501586
579	0.303488
580	-1.177865
581	0.22668
582	0.575177
583	0.421015
584	-1.097035
585	-0.008916
586	0.771215
587	0.706401
588	-0.491663
589	-0.528274
590	0.667452
591	0.057713
592	-0.923479
593	1.097013
594	0.029134
595	0.896155
596	-0.989718
597	0.563457
598	-1.27741
599	-1.638619
600	-0.566343
601	0.555508
602	0.308456
603	-0.60053
604	-0.388114
605	-0.295479
606	-0.214168
607	0.059445
608	-0.041857
609	-0.515279
610	-0.10968
611	0.962466
612	-0.132836
613	-0.105409
614	-0.013945
615	0.958857
616	-0.030234
617	0.082162
618	0.384176
619	-0.038549
620	-0.745329
621	-0.199946
622	-0.401254
623	-0.046202
624	-1.0019
625	0.261648
626	-0.91295
627	1.247929
628	-0.376114
629	0.042506
630	0.169617
631	-0.89224
632	0.266466
633	-0.303766
634	-0.044062
635	0.35009
636	-0.030278
637	0.638431
638	-1.484844
639	-0.168296
640	0.242328
641	-0.843926
642	-1.191488
643	-0.183079
644	0.315632
645	0.561324
646	-0.561481
647	-0.083275
648	0.506266
649	0.059495
650	0.015549
651	-0.390993
652	-0.602615
653	0.193907
654	0.110077
655	-0.416682
656	-0.066632
657	-0.030881
658	-0.588942
659	0.464597
660	0.504429
661	-0.773658
662	-0.681684
663	-0.464053
664	-0.065582
665	-0.161651
666	-0.094559
667	-0.686921
668	0.389709
669	-0.845092
670	0.70495
671	-0.407513
672	0.94733
